,tcompound,tdate,tneg,tneu,tpos,tsource,ttext
649,0.0,Tue Jul 17 17:22:29 +0000 2018,0.0,1.0,0.0,CBS,👩‍💼💼🇺🇸 #WorldEmojiDay
650,0.0,Tue Jul 17 17:22:29 +0000 2018,0.0,1.0,0.0,CBS,🕵️🕵️‍♀️ #WorldEmojiDay
651,0.0,Tue Jul 17 17:22:29 +0000 2018,0.0,1.0,0.0,CBS,⚓️🦅🇺🇸 #WorldEmojiDay
652,0.0,Tue Jul 17 17:22:29 +0000 2018,0.0,1.0,0.0,CBS,🏄🌴🚔 #WorldEmojiDay
653,0.0,Tue Jul 17 17:22:28 +0000 2018,0.0,1.0,0.0,CBS,💙👮🍽 #WorldEmojiDay
654,0.0,Tue Jul 17 17:22:28 +0000 2018,0.0,1.0,0.0,CBS,💣📎 #WorldEmojiDay
655,0.0,Tue Jul 17 17:22:28 +0000 2018,0.0,1.0,0.0,CBS,🌎☄️ #WorldEmojiDay
656,0.0,Tue Jul 17 17:22:28 +0000 2018,0.0,1.0,0.0,CBS,🏷💰🎰 #WorldEmojiDay
657,0.0,Tue Jul 17 17:22:28 +0000 2018,0.0,1.0,0.0,CBS,👶😴🚫 #WorldEmojiDay
658,0.0,Tue Jul 17 17:22:28 +0000 2018,0.0,1.0,0.0,CBS,🤝💼💰 #WorldEmojiDay
659,0.0,Tue Jul 17 17:22:27 +0000 2018,0.0,1.0,0.0,CBS,💄👠📷 #WorldEmojiDay
660,0.0,Sat Jul 21 21:12:29 +0000 2018,0.0,1.0,0.0,Fox News,"Millennials choosing ‘Instagrammable’ destinations for next trip, survey says
https://t.co/yonP7ZRgjE"
661,-0.34,Sat Jul 21 21:10:11 +0000 2018,0.167,0.833,0.0,Fox News,"Police officer goes the extra mile, carries woman's groceries uphill after fire https://t.co/ZIynGUZMJj"
662,0.0,Sat Jul 21 21:07:59 +0000 2018,0.0,1.0,0.0,Fox News,Mueller team wants to question Roger Stone associate Kristin Davis as part of Russia probe; @Garrett_FoxNews report… https://t.co/Mkvo6Xberg
663,0.0,Sat Jul 21 21:05:00 +0000 2018,0.0,1.0,0.0,Fox News,".@RepDeSantis: ""Putin meddled because he knew he could get away with it under Obama."" https://t.co/9tQ1EithoX"
664,0.0,Sat Jul 21 21:00:01 +0000 2018,0.0,1.0,0.0,Fox News,.@JoeBiden: “This administration’s policies that literally rip babies from the arms of their mothers and fathers -… https://t.co/0stKhBKI9u
665,0.5423,Sat Jul 21 20:57:03 +0000 2018,0.093,0.651,0.256,Fox News,Virginia auto tech hailed as hero after rescuing kitten stuck in car fender for 45 miles https://t.co/biuhOV9NRy
666,0.6369,Sat Jul 21 20:54:22 +0000 2018,0.0,0.802,0.198,Fox News,"The dating swamp: How finding love in DC may be impossible for young Trump and GOP staffers
https://t.co/sPv5lwgmdH"
667,0.34,Sat Jul 21 20:51:36 +0000 2018,0.0,0.844,0.156,Fox News,"On ""Cavuto Live,"" former ICE Director Thomas Homan discussed border security policy. https://t.co/sW0LdsyGAj https://t.co/Y8ePSsJvit"
668,-0.5106,Sat Jul 21 20:49:20 +0000 2018,0.18,0.82,0.0,Fox News,"Turkish court orders U.S. pastor to remain in prison, next trial date set for October. https://t.co/UAUXtsh8Ci"
669,-0.9081,Sat Jul 21 20:47:09 +0000 2018,0.487,0.513,0.0,Fox News,Suspect in murder of Hawaii police officer killed in shootout with law enforcement https://t.co/9ZVz1V5Qcm https://t.co/3rcJiAmdwo
670,-0.8834,Sat Jul 21 20:40:10 +0000 2018,0.585,0.415,0.0,Fox News,Dallas officer killed by suspected drunk driver while on funeral escort https://t.co/mVWs18CGHZ
671,0.796,Sat Jul 21 20:37:06 +0000 2018,0.083,0.604,0.313,Fox News,".@RepMcCaul: ""The tax cuts have been very successful. They've primed this economy, one of the best economies we've… https://t.co/5RQMT4ZWub"
672,-0.4019,Sat Jul 21 20:34:31 +0000 2018,0.162,0.838,0.0,Fox News,Lou Holtz: Players 'Hurting the Future' by Kneeling for National Anthem Before NFL Games https://t.co/pIhx0MCfV2
673,0.0,Sat Jul 21 20:32:53 +0000 2018,0.0,1.0,0.0,Fox News,Maine beachgoers find decomposing body of possible basking shark: 'It was foul' https://t.co/NxZ7rfwo8h
674,-0.5859,Sat Jul 21 20:29:20 +0000 2018,0.304,0.696,0.0,Fox News,"Republicans, Democrats look to use Kavanaugh nomination as weapon in midterm fight
https://t.co/5BVLBQLwiH"
675,0.0,Sat Jul 21 20:27:00 +0000 2018,0.0,1.0,0.0,Fox News,".@GovMikeHuckabee: ""The people that serve us in the police agencies do so overworked, underpaid, underappreciated,… https://t.co/B9R7WipqUW"
676,0.0,Sat Jul 21 20:24:00 +0000 2018,0.0,1.0,0.0,Fox News,"Sunday at 8p ET: Watch a revealing interview with @Aerosmith frontman @IamStevenT on 'OBJECTified,' hosted by… https://t.co/47Narkg9yG"
677,0.0,Sat Jul 21 20:22:10 +0000 2018,0.0,1.0,0.0,Fox News,Historic plane crashes at Texas airport; 13 passengers onboard survive https://t.co/gYvRQb5lYc
678,-0.3182,Sat Jul 21 20:17:47 +0000 2018,0.173,0.827,0.0,Fox News,"Man loses 280 pounds in two years after walking 6,000 miles https://t.co/OwzB3AKoHW"
679,-0.5574,Sat Jul 21 20:14:25 +0000 2018,0.265,0.735,0.0,Fox News,"Trump calls Cohen's taping of phone call 'inconceivable,' possibly illegal https://t.co/DsXMvZSiob"
680,-0.6705,Sat Jul 21 21:00:11 +0000 2018,0.302,0.698,0.0,The New York Times,"On Monday, Israel's Parliament blocked critical groups from speaking in schools. 

On Tuesday, it cut off Palestini… https://t.co/2uGUbQ7MD6"
681,0.3612,Sat Jul 21 20:45:05 +0000 2018,0.0,0.839,0.161,The New York Times,"China is ready for the future, even if the future hasn’t quite arrived https://t.co/NnRydRzZVs"
682,0.4588,Sat Jul 21 20:30:11 +0000 2018,0.0,0.857,0.143,The New York Times,Kristin Davis said she didn't believe that Robert Mueller's interest had to do with her running a prostitution serv… https://t.co/J8Nj2Fm90T
683,-0.296,Sat Jul 21 20:15:05 +0000 2018,0.128,0.872,0.0,The New York Times,"A transgender woman said that a CVS pharmacist refused to fill a prescription for hormone therapy. CVS apologized,… https://t.co/n3mvTky7rd"
684,0.7717,Sat Jul 21 20:00:12 +0000 2018,0.0,0.729,0.271,The New York Times,This one pot coconut-poached fish with bok choy dish couldn’t be easier to assemble (and it looks beautiful too)… https://t.co/8aabgkGo3i
685,-0.8658,Sat Jul 21 19:47:47 +0000 2018,0.35,0.65,0.0,The New York Times,"The ""crying Nazi"" has been barred from Virginia for 5 years: He pleaded guilty to 2 counts of assault and battery a… https://t.co/Dyvnl2wNDu"
686,0.3321,Sat Jul 21 19:30:07 +0000 2018,0.0,0.878,0.122,The New York Times,Prosecutors believe that American Media Inc. acted more as a political supporter than as a news organization as it… https://t.co/f2RMu70uHf
687,0.121,Sat Jul 21 19:15:04 +0000 2018,0.133,0.71,0.157,The New York Times,It rarely pays to be loyal in the NBA these days. Clipper Darrell doesn't care. https://t.co/F0vZmFwcY9
688,0.296,Sat Jul 21 19:00:06 +0000 2018,0.0,0.761,0.239,The New York Times,"Before creating a multigenerational home, do your research https://t.co/o2uztOpT4i"
689,0.8271,Sat Jul 21 18:45:07 +0000 2018,0.0,0.697,0.303,The New York Times,"Tut tut, it looks like rain. Here are 33 New York cultural institutions you can visit for free, all thanks to your… https://t.co/VICG5bvroI"
690,0.6072,Sat Jul 21 18:30:09 +0000 2018,0.0,0.802,0.198,The New York Times,When's the confirmation for Supreme Court nominee Brett Kavanaugh? What's happened since the announcement? Get caug… https://t.co/YvlNo0wlZN
691,-0.4767,Sat Jul 21 18:15:07 +0000 2018,0.134,0.866,0.0,The New York Times,"In Opinion

Op-Ed columnist Frank Bruni writes, ""We got it wrong in 2016. We can get it right in 2018."" https://t.co/AAjuEBhpiF"
692,0.0,Sat Jul 21 18:00:11 +0000 2018,0.0,1.0,0.0,The New York Times,Experience in augmented reality the hazards that rescuers faced in a Thai cave as they brought 12 boys and their so… https://t.co/PbiUK0Htu3
693,0.5994,Sat Jul 21 17:45:06 +0000 2018,0.0,0.606,0.394,The New York Times,The Iron Lady loved teddy bears https://t.co/KnBfUGHy0C
694,-0.2023,Sat Jul 21 17:30:06 +0000 2018,0.079,0.921,0.0,The New York Times,"2 men were charged in the theft of $8 million in rare books and items from a Pittsburgh library, in a scheme that l… https://t.co/AnSGZBFzEY"
695,0.2263,Sat Jul 21 17:15:06 +0000 2018,0.0,0.899,0.101,The New York Times,"Fiat Chrysler’s CEO, Sergio Marchionne, is stepping down for health reasons. His successor, Mike Manley, leads the… https://t.co/i7WRnqNoTu"
696,-0.7351,Sat Jul 21 17:00:08 +0000 2018,0.237,0.763,0.0,The New York Times,"In Opinion 

Beth Macy writes, ""Only in death are those who are addicted seen as victims, as patients who might hav… https://t.co/tyCYm4g3F1"
697,-0.4019,Sat Jul 21 16:45:08 +0000 2018,0.162,0.838,0.0,The New York Times,"The Brazilian military’s push into politics is a major shift — and for many, a worrisome one https://t.co/Quk9NmEMbb"
698,0.0,Sat Jul 21 16:30:06 +0000 2018,0.0,1.0,0.0,The New York Times,Despite the dramatic overhaul of the city’s leadership following the deadly white nationalist rally in Charlottesvi… https://t.co/dwAE0BOROy
699,0.34,Sat Jul 21 16:15:03 +0000 2018,0.0,0.862,0.138,The New York Times,The national security establishment appears to be following a radically different Russia policy than the president https://t.co/5v8Vx4v6Zo
700,0.8519,Sat Jul 21 16:00:06 +0000 2018,0.0,0.558,0.442,CNN,Jamie Lee Curtis shares sweet moment with Comic-Con fan who says she saved his life https://t.co/nHQvA8IXLX https://t.co/gW0QjBLahp
701,-0.2263,Sat Jul 21 15:45:05 +0000 2018,0.147,0.853,0.0,CNN,"After plastic straws, this entrepreneur wants plastic toothbrushes to disappear https://t.co/EBx3wJFkky https://t.co/rKwY4XPPl3"
702,0.0,Sat Jul 21 15:30:05 +0000 2018,0.0,1.0,0.0,CNN,This is what Shonda Rhimes has been working on for Netflix https://t.co/rqgaxuPZNv https://t.co/Ia814PdLNO
703,-0.7184,Sat Jul 21 15:15:06 +0000 2018,0.337,0.543,0.12,CNN,"It is wrong, dangerous and un-American for President Trump to attack the free press, writes former Reagan spokesman… https://t.co/wz1JuYg6jy"
704,0.0,Sat Jul 21 15:03:17 +0000 2018,0.0,1.0,0.0,CNN,"President Trump says it's ""inconceivable"" that his former personal lawyer, Michael Cohen, recorded conversation abo… https://t.co/uD1PdBsq9W"
705,0.0,Sat Jul 21 14:01:06 +0000 2018,0.0,1.0,0.0,CNN,How the year 2006 changed the internet forever https://t.co/EDqB76piSg https://t.co/BJtN5EjIhE
706,-0.3182,Sat Jul 21 13:48:05 +0000 2018,0.161,0.839,0.0,CNN,"Facebook's rhetoric on misinformation doesn't match its actions, writes CNN's @oliverdarcy https://t.co/yhFdWCIxOa https://t.co/EG0ilFRc7A"
707,0.0,Sat Jul 21 13:31:00 +0000 2018,0.0,1.0,0.0,CNN,Watch this massive cargo plane pull off a loop-the-loop https://t.co/ySjuGTag20 https://t.co/5OHPD00N3H
708,0.0,Sat Jul 21 13:01:00 +0000 2018,0.0,1.0,0.0,CNN,"Insurance, closing costs, fixed-rate mortgages — Here’s what to know before buying your first home:… https://t.co/ZeAy98setJ"
709,-0.296,Sat Jul 21 12:31:00 +0000 2018,0.099,0.901,0.0,CNN,"San Francisco officials are taking steps to stop fans from flocking to the famous ""Full House"" home. After years of… https://t.co/cstiXebGp9"
710,0.0,Sat Jul 21 12:01:00 +0000 2018,0.0,1.0,0.0,CNN,Maria Rose Belding remembers throwing away hundreds of boxes of mac and cheese because they had expired. Now she's… https://t.co/zatfTIDOKh
711,0.0,Sat Jul 21 11:31:00 +0000 2018,0.0,1.0,0.0,CNN,"Rishikesh is known for its spirituality, but it's also home to a 273-foot-high perch that's said to be the highest… https://t.co/GSAV3oRLFb"
712,0.4019,Sat Jul 21 11:01:00 +0000 2018,0.122,0.608,0.271,CNN,"From Joan Rivers to Wanda Sykes, these hilarious comedians pull no punches. https://t.co/qcB8Vv3kIG https://t.co/c9SEOhyYxr"
713,0.0,Sat Jul 21 10:31:00 +0000 2018,0.0,1.0,0.0,CNN,"Goldman Sachs' next CEO, David Solomon, also moonlights as an electronic dance DJ.

His stage name is DJ D-Sol.… https://t.co/AE5TZQYLUM"
714,0.743,Sat Jul 21 10:01:00 +0000 2018,0.0,0.717,0.283,CNN,"France's Kylian Mbappe is donating his #WorldCup winnings to a charity in his hometown, a low-income suburb on the… https://t.co/bhPeNWqF2l"
715,0.2023,Sat Jul 21 09:31:00 +0000 2018,0.0,0.927,0.073,CNN,"Rome is known for its history, its food -- and its crowds. Here are some top tips from a tour guide of 35 years… https://t.co/oGEWOA6QNr"
716,0.0772,Sat Jul 21 09:01:05 +0000 2018,0.0,0.936,0.064,CNN,"🌕🌕🌕🌕🌕🌕
🌕🌕🌕🌕🌕🌕
12 new moons have been discovered around Jupiter, bringing the planet's total number of known moons t… https://t.co/G2BR5H9qpO"
717,0.0,Sat Jul 21 08:31:00 +0000 2018,0.0,1.0,0.0,CNN,"Airbus' massive Beluga XL ""flying whale"" just completed its first test flight. 

You probably won't get to fly in i… https://t.co/ZhdbM7WpQ9"
718,-0.6969,Sat Jul 21 08:01:00 +0000 2018,0.233,0.767,0.0,CNN,"With more than 230 obstacles spread over a single 20-mile loop, the Rat Race Dirty Weekend purports to be the large… https://t.co/FmM6V3EOcW"
719,0.0,Sat Jul 21 07:31:00 +0000 2018,0.0,1.0,0.0,CNN,A massive Russian ship -- with a potential fortune in gold on board -- has been discovered at the bottom of the oce… https://t.co/XkhCRqinze
720,0.4939,Fri Jul 20 15:59:00 +0000 2018,0.0,0.833,0.167,BBC,Actual footage of me leaving work for the weekend and not looking back... 👋 #FridayFeeling https://t.co/Ppg3Qk7fj3
721,-0.4767,Fri Jul 20 14:56:18 +0000 2018,0.147,0.853,0.0,BBC,"RT @BBCBreaking: Several people wounded in knife attack on bus in northern German city of Luebeck, reports say https://t.co/SS7enQBT3h"
722,-0.6131,Fri Jul 20 14:53:06 +0000 2018,0.192,0.808,0.0,BBC,"RT @BBCWomansHour: It's not easy, it can be uncomfortable &amp; nerve racking...📣 so why speak out? @charlottechurch tells us what drives her t…"
723,-0.296,Fri Jul 20 14:52:46 +0000 2018,0.081,0.919,0.0,BBC,RT @BBCWomansHour: What does @KatiePrice have to say to her critics? She tells us what pushes her to keep going even when she feels under a…
724,0.0,Fri Jul 20 14:31:04 +0000 2018,0.0,1.0,0.0,BBC,"A can of lager and a packet of custard creams are the secret to a long life for Eileen, a Blackpool woman celebrati… https://t.co/y5KL6atB0O"
725,0.0,Fri Jul 20 13:35:41 +0000 2018,0.0,1.0,0.0,BBC,"RT @BBCNewsround: Did you know there are 25,000 children addicted to gambling in Britain? Find out more about gambling, gaming and why it i…"
726,0.2235,Fri Jul 20 13:33:22 +0000 2018,0.0,0.914,0.086,BBC,"David Attenborough wants you to get out a chair and spot some 🦋🦋🦋 

And you can't say no to such a legend...… https://t.co/PKWvebWrHz"
727,0.7845,Fri Jul 20 13:03:04 +0000 2018,0.0,0.639,0.361,BBC,"Korean is rapidly growing in popularity, in a language-learning boom driven by the popularity of the country's… https://t.co/t9EfT4am8g"
728,0.0,Fri Jul 20 13:01:24 +0000 2018,0.0,1.0,0.0,BBC,RT @BBCArchive: #OnThisDay 1969: Mankind made one giant leap. https://t.co/Szfw85ebOP
729,-0.5216,Fri Jul 20 12:02:04 +0000 2018,0.36,0.64,0.0,BBC,🐻🍞♥️ Who doesn't love a teddy bear?  https://t.co/Pxd4u1WYLa
730,0.6908,Fri Jul 20 11:21:07 +0000 2018,0.0,0.737,0.263,BBC,"From satirical cartoons to original Rembrandts and taxidermy geese, there’s plenty to intrigue art lovers this summ… https://t.co/9YDofEBDLI"
731,0.0,Fri Jul 20 10:48:43 +0000 2018,0.0,1.0,0.0,BBC,"RT @BBCEngland: 🦋 If Sir David Attenborough wants us to count butterflies, we'll count butterflies... 🦋

#butterflycount

https://t.co/wlWn…"
732,0.5719,Fri Jul 20 10:44:50 +0000 2018,0.0,0.837,0.163,BBC,😍🐾 The 150th anniversary of the founding of the golden retriever has been celebrated at the breed's ancestral home… https://t.co/MP2ijSzMFg
733,0.0,Fri Jul 20 09:11:11 +0000 2018,0.0,1.0,0.0,BBC,👀 First look at brand new #DoctorWho https://t.co/V9UpeFtwMa
734,-0.34,Fri Jul 20 08:01:07 +0000 2018,0.444,0.556,0.0,BBC,🔥 Fashion icon? https://t.co/8qdFXbOxmE
735,0.3612,Fri Jul 20 07:25:07 +0000 2018,0.0,0.898,0.102,BBC,⚡️🚙 Half of young people in the UK would like to own an electric car – compared with just a quarter of their parent… https://t.co/wccWjtuyky
736,0.3182,Fri Jul 20 07:02:03 +0000 2018,0.0,0.85,0.15,BBC,🌳 These curious 'animals' have been popping up in one London neighbourhood. https://t.co/EaVZ5RovIq
737,-0.25,Thu Jul 19 19:01:04 +0000 2018,0.143,0.857,0.0,BBC,"When walking alone at night, it's not as simple as ""be safe"". https://t.co/OcJyZ4Q0fQ"
738,0.0,Thu Jul 19 18:57:05 +0000 2018,0.0,1.0,0.0,BBC,⚡️💡 These brothers from Ghana are using cassavas to generate electricity. https://t.co/CtNj20Hf14
739,0.4404,Thu Jul 19 18:02:42 +0000 2018,0.0,0.861,0.139,BBC,"⛳️🏌 Highlights on the first round of the 147th Open Championship from Carnoustie. ️

Golf: #TheOpen - Day One Highl… https://t.co/zdLWmnm28x"
740,0.0,Tue Jul 17 17:22:27 +0000 2018,0.0,1.0,0.0,CBS,🏝🔥💵 #WorldEmojiDay
741,0.0,Tue Jul 17 17:22:27 +0000 2018,0.0,1.0,0.0,CBS,🐮⚖️ #WorldEmojiDay
742,0.0,Tue Jul 17 17:22:27 +0000 2018,0.0,1.0,0.0,CBS,🏠📹📹📹 #WorldEmojiDay
743,0.0,Tue Jul 17 17:22:27 +0000 2018,0.0,1.0,0.0,CBS,👶💥🌎🔬 #WorldEmojiDay
744,0.0,Tue Jul 17 17:22:26 +0000 2018,0.0,1.0,0.0,CBS,💥🌎🔬 #WorldEmojiDay
745,0.807,Tue Jul 17 17:22:26 +0000 2018,0.0,0.742,0.258,CBS,Celebrate #WorldEmojiDay with a fun game! Use the emoji sequences below to guess the CBS show. 👇 Tweet your respons… https://t.co/LCqvuVtkXK
746,0.1139,Fri Jul 13 21:35:01 +0000 2018,0.0,0.922,0.078,CBS,"Stand up. Speak up. Blow the whistle. 

Don't miss the premiere of the @TrueCrimeCBS series #Whistleblower tonight… https://t.co/uNhx4Codc2"
747,-0.4404,Fri Jul 13 21:15:41 +0000 2018,0.132,0.868,0.0,CBS,"RT @TheNeighborhood: There's a new family on the block, and they're about to turn this neighborhood upside down. @CedEntertainer and @Tichi…"
748,0.0,Fri Jul 13 17:49:38 +0000 2018,0.0,1.0,0.0,CBS,Take a walk down @YandR_CBS memory lane with stars @JessWaltonYR and Peter Bergman! You can watch full episodes of… https://t.co/MZEUfiJJyb
749,0.6514,Thu Jul 12 01:01:24 +0000 2018,0.0,0.718,0.282,CBS,RT @TKOCBS: Prepare to have some major FUN. #TKO starts NOW! https://t.co/i2ftL6GCj5
750,0.5562,Wed Jul 11 21:44:45 +0000 2018,0.0,0.826,0.174,CBS,"It’s fun, different, unique, and finally here! @TKOCBS hosted by @KevinHart4real premieres at 9/8c on CBS and… https://t.co/MCeVLVK85i"
751,0.5411,Wed Jul 11 19:09:34 +0000 2018,0.0,0.857,0.143,CBS,"RT @MagnumPICBS: Talk about hands-on research! #MagnumPI's cast had the honor of joining the US Navy Submarine Force, US Pacific Fleet #Sub…"
752,0.0,Mon Jul 09 23:55:07 +0000 2018,0.0,1.0,0.0,CBS,Time to mark your calendars! CBS' fall 2018 premiere lineup has been announced: https://t.co/yYv3H9aEO7 https://t.co/lRxAA7suie
753,-0.3818,Mon Jul 09 18:53:34 +0000 2018,0.106,0.894,0.0,CBS,"RT @TKOCBS: The Ball Buster, the Frisboom, the Spike Launcher, and the Slammer… Get to know all of the #TKO Battle Stations: https://t.co/2…"
754,0.3182,Mon Jul 09 18:09:00 +0000 2018,0.0,0.897,0.103,CBS,"RT @cbsallaccess: How much does it cost to bury the truth? #OneDollar premieres August 30, exclusively on CBS All Access. https://t.co/2HdY…"
755,0.4019,Fri Jul 06 22:22:55 +0000 2018,0.0,0.847,0.153,CBS,"RT @SalvationCBS: Mark your calendars, #Salvies: Monday's new #SalvationCBS will air at a special time, 10/9c. https://t.co/RUh1J7cfj8"
756,0.8622,Fri Jul 06 18:26:37 +0000 2018,0.0,0.61,0.39,CBS,Happy #InternationalKissingDay! See which stars we caught locking lips on the CBS Kiss Cam. 😘 https://t.co/oMPCHZlgCl
757,0.3612,Thu Jul 05 21:12:17 +0000 2018,0.0,0.898,0.102,CBS,Have you heard? Tonight's the first Live Show of #BB20. Grab a seat and get ready to watch the action unfold on CBS… https://t.co/0YgRV1HLGd
758,0.3182,Mon Jul 02 21:13:11 +0000 2018,0.0,0.892,0.108,CBS,"How much does it cost to bury the truth? #OneDollar premieres Thursday, August 30, exclusively on CBS All Access.… https://t.co/1tab8eCaFz"
759,0.0,Mon Jul 02 20:47:32 +0000 2018,0.0,1.0,0.0,CBS,Take a first look at our @Comic_Con lineup along with details of what you can expect to see:… https://t.co/JqBtlKcwq3
760,0.0,Sat Jul 21 20:13:14 +0000 2018,0.0,1.0,0.0,Fox News,"Happening Now: ""Keep Families Together"" rally held in Los Angeles; @Jeff_Journalist reports. https://t.co/zeUQtmn0s1"
